image,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000021167.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.8635,9.6180,34183,0
000000021167.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.8635,11.0077,35072,0
000000021167.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.8635,11.5226,35807,0
000000021167.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,7.8635,7.0177,23523,0
000000022705.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.0251,8.0251,33618,0
000000022705.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0251,10.2173,33507,0
000000022705.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0251,10.4180,33599,0
000000022705.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0251,10.5499,34498,0
000000022705.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.0251,9.7900,33228,0
000000022705.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.0251,11.2459,34182,0
000000022705.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.0251,11.7739,35436,0
000000022705.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.0251,5.6310,59957,0
000000025228.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.0361,8.0361,35262,0
000000025228.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0361,10.2049,34471,0
000000025228.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0361,10.3641,36389,0
000000025228.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0361,10.4974,36169,0
000000025228.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0361,9.7652,33598,0
000000025228.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.0361,11.2237,35582,0
000000025228.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.0361,11.7319,37055,0
000000025228.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.0361,6.4076,175,0
000000027620.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.2183,8.2183,33986,0
000000027620.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2183,10.6365,33837,0
000000027620.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2183,10.8381,34503,0
000000027620.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2183,10.9847,36351,0
000000027620.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2183,10.1997,33330,0
000000027620.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2183,11.8140,34239,0
000000027620.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2183,12.4033,38102,0
000000027620.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.2183,6.3746,10922,0
000000039405.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.5523,7.5523,35141,0
000000039405.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.5523,9.4743,34260,0
000000039405.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.5523,9.6186,34869,0
000000039405.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.5523,9.7413,35120,0
000000039405.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.5523,9.1006,34089,0
000000039405.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.5523,10.3131,35475,0
000000039405.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.5523,10.7401,37662,0
000000039405.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.5523,4.9041,57472,0
000000075612.png,4.0000,none,01000110001000101101011111111101,01000110000000101101010111111101,0.937500,0,7.9821,7.9821,34500,0
000000075612.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9821,10.1904,33979,0
000000075612.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9821,10.3598,34204,0
000000075612.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9821,10.5045,34812,0
000000075612.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9821,9.7718,33432,0
000000075612.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9821,11.1865,34619,0
000000075612.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9821,11.7032,36709,0
000000075612.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,7.9821,5.9283,4746,0
000000083531.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.2996,8.2996,35233,0
000000083531.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2996,10.7805,34223,0
000000083531.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2996,10.9896,34399,0
000000083531.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2996,11.1442,35289,0
000000083531.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2996,10.3301,34036,0
000000083531.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2996,12.0081,35494,0
000000083531.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2996,12.6232,35849,0
000000083531.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.2996,5.7224,58278,0
000000088848.png,4.0000,none,01000110001000101101011111111101,01000110000000111101011111111101,0.937500,0,8.1669,8.1669,34754,0
000000088848.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.1669,10.5505,34615,0
000000088848.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1669,10.7391,34973,0
000000088848.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1669,10.8995,35752,0
000000088848.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.1669,10.0871,33764,0
000000088848.png,4.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,8.1669,11.5167,35046,0
000000088848.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,8.1669,12.0667,37971,0
000000088848.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.1669,5.3942,56678,0
000000089648.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.9840,7.9840,34942,0
000000089648.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9840,10.1820,34560,0
000000089648.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9840,10.3607,35067,0
000000089648.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9840,10.5167,36125,0
000000089648.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9840,9.7453,34417,0
000000089648.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9840,11.1136,35869,0
000000089648.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,7.9840,11.6095,35524,0
000000089648.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,7.9840,5.7773,8650,0
000000092177.png,4.0000,none,01000110001000101101011111111101,01000110000000111101011111110101,0.906250,0,7.9689,7.9689,34791,0
000000092177.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9689,10.2123,34034,0
000000092177.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9689,10.3727,34058,0
000000092177.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9689,10.5360,34627,0
000000092177.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9689,9.7066,33706,0
000000092177.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110101000101101011111011101,0.906250,0,7.9689,11.0401,34751,0
000000092177.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9689,11.5227,36251,0
000000092177.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.9689,5.0004,14097,0
000000098392.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111110101,0.937500,0,7.7828,7.7828,34384,0
000000098392.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.7828,9.9150,34042,0
000000098392.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.7828,10.0660,35226,0
000000098392.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.7828,10.2227,35698,0
000000098392.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.7828,9.5225,33603,0
000000098392.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.7828,10.8123,35592,0
000000098392.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.7828,11.2712,36243,0
000000098392.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.7828,5.3433,58517,0
000000098520.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.1555,8.1555,34535,0
000000098520.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1555,10.4933,34763,0
000000098520.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1555,10.7041,35229,0
000000098520.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1555,10.8784,36185,0
000000098520.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.1555,10.0894,33920,0
000000098520.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1555,11.6239,35007,0
000000098520.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1555,12.1849,35545,0
000000098520.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.1555,6.6490,10337,0
000000107554.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111110101,0.937500,0,8.1240,8.1240,34750,0
000000107554.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1240,10.4633,34035,0
000000107554.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1240,10.6593,33996,0
000000107554.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1240,10.7657,35123,0
000000107554.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1240,10.0245,33610,0
000000107554.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1240,11.5362,35867,0
000000107554.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1240,12.1000,35852,0
000000107554.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.1240,6.5961,968,0
000000121673.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.3803,8.3803,33415,0
000000121673.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3803,10.8912,34264,0
000000121673.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.3803,11.0666,33801,0
000000121673.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.3803,11.2612,33673,0
000000121673.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3803,10.3969,33076,0
000000121673.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.3803,12.0766,33706,0
000000121673.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,8.3803,12.7113,35240,0
000000121673.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.3803,6.9324,39098,0
000000134322.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.6879,7.6879,35340,0
000000134322.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6879,9.7402,35322,0
000000134322.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6879,9.8926,35494,0
000000134322.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6879,10.0348,36760,0
000000134322.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.6879,9.3787,33740,0
000000134322.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.6879,10.6630,35364,0
000000134322.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.6879,11.1190,38031,0
000000134322.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.6879,5.0793,58488,0
000000150649.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.5252,8.5252,35860,0
000000150649.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.5252,11.1767,34931,0
000000150649.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.5252,11.4166,35438,0
000000150649.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.5252,11.6187,35886,0
000000150649.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.5252,10.6923,34803,0
000000150649.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.5252,12.5453,35879,0
000000150649.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.5252,13.2523,36289,0
000000150649.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.5252,7.3576,16627,0
000000154000.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.9154,7.9154,36009,0
000000154000.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9154,10.0414,35121,0
000000154000.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9154,10.2087,35791,0
000000154000.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9154,10.3426,36328,0
000000154000.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9154,9.6349,34385,0
000000154000.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9154,10.9955,34887,0
000000154000.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,7.9154,11.4841,36244,0
000000154000.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000010000000000000000000000,0.406250,0,7.9154,5.9977,42604,0
000000186632.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.1231,8.1231,34578,0
000000186632.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.1231,10.4583,34110,0
000000186632.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.1231,10.6562,34882,0
000000186632.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.1231,10.7864,35543,0
000000186632.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.1231,10.0059,33420,0
000000186632.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1231,11.5601,35140,0
000000186632.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,8.1231,12.1110,35423,0
000000186632.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.1231,6.2394,4714,0
000000201775.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111110101,0.937500,0,8.3422,8.3422,34913,0
000000201775.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3422,10.8781,34303,0
000000201775.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.3422,11.0807,34636,0
000000201775.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.3422,11.2520,35150,0
000000201775.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3422,10.4121,34030,0
000000201775.png,4.0000,resize_0.25,01000110001000101101011111111101,01100100000000101101011110011101,0.843750,0,8.3422,12.1715,35307,0
000000201775.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011110011101,0.875000,0,8.3422,12.8216,35848,0
000000201775.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00100010010001101101000101000001,0.593750,0,8.3422,7.1649,45660,0
000000205647.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.2205,8.2205,34727,0
000000205647.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2205,10.5967,34956,0
000000205647.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2205,10.7807,35112,0
000000205647.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2205,10.9746,35994,0
000000205647.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2205,10.1253,34119,0
000000205647.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2205,11.6414,35625,0
000000205647.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2205,12.1921,37273,0
000000205647.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.2205,6.2527,6189,0
000000207306.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.0781,8.0781,35063,0
000000207306.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0781,10.3800,34207,0
000000207306.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0781,10.5604,34548,0
000000207306.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.0781,10.7327,34964,0
000000207306.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.0781,9.9651,33649,0
000000207306.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.0781,11.4690,35196,0
000000207306.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.0781,12.0240,36480,0
000000207306.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.0781,5.5698,58680,0
000000210299.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.3643,8.3643,34375,0
000000210299.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3643,10.8652,33785,0
000000210299.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.3643,11.0783,33970,0
000000210299.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.3643,11.2440,34311,0
000000210299.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3643,10.3887,33498,0
000000210299.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.3643,12.0037,34154,0
000000210299.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,8.3643,12.6296,34939,0
000000210299.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.3643,6.5923,23451,0
000000219440.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.7937,7.7937,35594,0
000000219440.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.7937,9.8946,34924,0
000000219440.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.7937,10.0600,35518,0
000000219440.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.7937,10.1848,36590,0
000000219440.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.7937,9.5172,34240,0
000000219440.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.7937,10.8786,36111,0
000000219440.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.7937,11.3488,36443,0
000000219440.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.7937,5.6044,29851,0
000000230166.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111110101,0.937500,0,8.2868,8.2868,33919,0
000000230166.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2868,10.7313,34160,0
000000230166.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2868,10.9324,34648,0
000000230166.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2868,11.1110,35047,0
000000230166.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2868,10.2702,33060,0
000000230166.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2868,11.9230,34580,0
000000230166.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2868,12.5421,35985,0
000000230166.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.2868,6.3444,793,0
000000249180.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.3891,8.3891,34742,0
000000249180.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3891,10.8999,34508,0
000000249180.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3891,11.0966,35399,0
000000249180.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.3891,11.2460,36369,0
000000249180.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.3891,10.3597,33512,0
000000249180.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.3891,11.9326,35225,0
000000249180.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,8.3891,12.5268,39608,0
000000249180.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.3891,5.9117,34607,0
000000260657.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.9840,7.9840,35420,0
000000260657.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9840,10.1589,33871,0
000000260657.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9840,10.3101,34179,0
000000260657.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9840,10.4277,35642,0
000000260657.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9840,9.7020,33404,0
000000260657.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9840,11.0253,34169,0
000000260657.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9840,11.5055,38169,0
000000260657.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000010000000000000000000000,0.406250,0,7.9840,5.7921,1653,0
000000262938.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.1790,8.1790,34611,0
000000262938.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1790,10.5062,33643,0
000000262938.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1790,10.6942,34139,0
000000262938.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1790,10.8869,35391,0
000000262938.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.1790,10.0589,33219,0
000000262938.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1790,11.5292,34429,0
000000262938.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1790,12.0676,36523,0
