image,scheme,scaling_w,area_percent,block_count,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000210299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.2226,12.2226,20319,0
000000210299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.2226,9.8545,14420,0
000000210299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,12.2226,9.1702,14913,0
000000210299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.2226,15.0647,20494,0
000000210299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.2226,15.3148,20996,0
000000210299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11000010111001001011100100101110,0.937500,12.2226,16.9808,21205,0
000000219440.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.7777,12.7777,20219,0
000000219440.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000001,0.600000,0,10010010111001001011100100101110,00100100011000100001000000000000,0.500000,12.7777,6.9077,19443,0
000000219440.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000000000000000000000,0.500000,12.7777,10.0559,15687,0
000000219440.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.7777,15.1479,20889,0
000000219440.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10000010111001001011100100101110,0.968750,12.7777,15.3381,20751,0
000000219440.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10000000111001001011100100101110,0.937500,12.7777,16.8967,21011,0
000000230166.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.1969,12.1969,20077,0
000000230166.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.000000,12.1969,10.1515,0,1
000000230166.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.1969,10.5782,13099,0
000000230166.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.1969,14.9979,20805,0
000000230166.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.1969,15.2537,20948,0
000000230166.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11100010111001001011100100100110,0.875000,12.1969,17.0348,20819,0
000000249180.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101111,0.968750,12.3637,12.3637,20195,0
000000249180.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,12.3637,8.0395,17489,0
000000249180.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.3637,8.7726,14519,0
000000249180.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.3637,14.9533,20805,0
000000249180.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.3637,15.0472,20601,0
000000249180.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10000010111001001011100101101110,0.937500,12.3637,15.9895,20429,0
000000260657.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.5582,12.5582,20301,0
000000260657.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000010000000000010000000000,0.500000,12.5582,6.6405,2339,0
000000260657.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.5582,6.9605,314,0
000000260657.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.5582,14.9438,20648,0
000000260657.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.5582,15.1658,20512,0
000000260657.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100101101110,0.937500,12.5582,15.8181,21024,0
000000262938.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.4450,12.4450,20456,0
000000262938.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.4450,8.1247,13066,0
000000262938.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.4450,7.8586,10801,0
000000262938.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.4450,15.0101,21539,0
000000262938.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.4450,15.1510,21952,0
000000262938.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010000111001001011100100101110,0.968750,12.4450,16.2467,21361,0
000000263299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.6576,12.6576,20374,0
000000263299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.6576,8.8687,9849,0
000000263299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.6576,10.4272,10550,0
000000263299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.6576,14.8909,21014,0
000000263299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.6576,15.1178,21166,0
000000263299.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11110010101001001011100000101110,0.875000,12.6576,16.2141,21310,0
000000319617.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.0939,12.0939,20103,0
000000319617.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.0939,8.2685,11042,0
000000319617.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.0939,8.8879,10337,0
000000319617.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.0939,15.0707,20690,0
000000319617.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.0939,15.2957,20463,0
000000319617.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11000000111001001011100100101110,0.906250,12.0939,17.1803,20329,0
000000322895.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.2704,12.2704,20268,0
000000322895.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,12.2704,9.6157,18230,0
000000322895.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000000000000000000000,0.500000,12.2704,10.6039,15137,0
000000322895.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.2704,15.0524,20833,0
000000322895.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.2704,15.3818,20942,0
000000322895.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10100000111001001011100100101110,0.906250,12.2704,17.1784,20457,0
000000326128.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.5616,12.5616,20185,0
000000326128.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100011000100000000000000000,0.500000,12.5616,7.1741,19111,0
000000326128.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000110000,0.300000,0,10010010111001001011100100101110,00100100000000101000000011000000,0.375000,12.5616,7.2906,10666,0
000000326128.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.5616,15.0468,20809,0
000000326128.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.5616,15.2668,21108,0
000000326128.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.5616,16.3550,20818,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,11.7457,11.7457,20266,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000100000000000000000,0.437500,11.7457,11.1245,4385,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,11.7457,11.9294,14184,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,11.7457,14.9572,20763,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,11.7457,15.2432,20801,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11000000111001001011100101101110,0.875000,11.7457,17.4647,20891,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.1847,12.1847,20261,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000100000000000000000,0.468750,12.1847,10.7912,6889,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,12.1847,11.0719,14722,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.1847,15.1480,20589,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.1847,15.3913,20486,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11100010111001001011100100101110,0.906250,12.1847,17.5516,20511,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,13.0427,13.0427,20065,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,13.0427,8.2312,10017,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000001,0.600000,0,10010010111001001011100100101110,00100100010000100001000000000000,0.468750,13.0427,11.3698,14855,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,13.0427,14.7688,20628,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,13.0427,14.9958,20706,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11110010111001001011100100101110,0.937500,13.0427,15.9313,20714,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.4365,12.4365,20661,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,1000000000,0.600000,0,10010010111001001011100100101110,10000101011000000000000000000001,0.500000,12.4365,8.5220,350,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000010000000000000000000000,0.531250,12.4365,7.9913,2508,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.4365,14.5633,23646,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.4365,14.6333,23120,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11100010101001001011100100101110,0.875000,12.4365,14.9785,22341,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.2375,12.2375,20320,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.2375,8.5565,17445,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.2375,10.3502,14457,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.2375,15.0756,20911,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.2375,15.3002,20991,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10100000111001001011100101101110,0.875000,12.2375,17.1343,20985,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,11.7975,11.7975,20098,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,11.7975,11.3055,619,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00100000000000100000000000000000,0.437500,11.7975,12.4618,6811,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,11.7975,15.0372,20866,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,11.7975,15.1986,21075,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10100000111001001011100101101110,0.875000,11.7975,17.5400,20637,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.4720,12.4720,20512,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000100000,0.400000,0,10010010111001001011100100101110,00100100100000100001000010000000,0.437500,12.4720,7.0125,19388,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000001,0.600000,0,10010010111001001011100100101110,00100100010000100001000000000000,0.468750,12.4720,5.5998,15942,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.4720,15.0020,20814,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.4720,15.2068,21012,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11000010111001001011100100101110,0.937500,12.4720,16.1481,20631,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.9230,12.9230,22355,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.9230,8.3637,5447,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000010000100000000000000000,0.500000,12.9230,7.9324,13883,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.9230,14.8234,20686,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11000000111001001011100100101110,0.906250,12.9230,15.0487,20684,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10100000111001001011100100101110,0.906250,12.9230,15.7532,20232,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,13.3417,13.3417,21275,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000110011,0.500000,0,10010010111001001011100100101110,00110100111000100001010011001100,0.531250,13.3417,13.2159,19359,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000001,0.600000,0,10010010111001001011100100101110,00100100111000100001000000000000,0.531250,13.3417,14.1411,14977,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,13.3417,14.8759,20857,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011000100101110,0.968750,13.3417,15.0496,20959,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,13.3417,15.8078,21146,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.2633,12.2633,20566,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.2633,8.8606,11723,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000000000000000000,0.500000,12.2633,10.4193,10098,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.2633,15.0255,20974,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10000010111001001011100100101110,0.968750,12.2633,15.2692,20981,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11100010111001001011000100101110,0.875000,12.2633,17.1569,21631,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.8611,12.8611,20227,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.8611,5.9884,12235,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000001,0.600000,0,10010010111001001011100100101110,00000100110000100001000000000000,0.531250,12.8611,6.9672,15551,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.8611,14.9841,20769,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11000010111001001011100100101110,0.937500,12.8611,15.1878,20996,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11110010111001001011000000101110,0.875000,12.8611,16.0564,20564,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.7600,12.7600,20257,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000001,0.600000,0,10010010111001001011100100101110,00100100010000100001000000000000,0.468750,12.7600,8.5587,17516,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000100000000000000000,0.437500,12.7600,8.6129,14937,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.7600,14.8493,20569,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.7600,15.0649,21095,0
