image,scheme,selector,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.3599,12.3599,21348,0
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3599,14.6487,12135,0
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3599,7.3958,38049,0
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.3599,10.0997,0,1
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000001000,0.500000,0,12.3599,9.0508,4576,0
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3599,10.6315,1338,0
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3599,14.9546,23867,0
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3599,15.1178,24976,0
000000508730.png,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001010011010011110000100000,0.906250,0,12.3599,16.8061,25444,0
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.3013,12.3013,21332,0
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3013,15.3108,10786,0
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3013,7.5129,36620,0
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3013,10.2887,961,0
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.3013,8.3874,0,1
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.3013,9.9497,0,1
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3013,15.0344,24960,0
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3013,15.1851,26779,0
000000508730.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000000000,0.906250,0,12.3013,16.9572,26578,0
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001010111010011110000100010,0.906250,0,12.5314,12.5314,22031,0
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5314,13.8319,15894,0
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5314,7.2298,40713,0
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5314,9.2474,2833,0
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5314,9.3292,2804,0
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.5314,12.5709,0,1
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5314,14.8911,24473,0
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5314,14.9998,24149,0
000000508730.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001010011010011110000100000,0.906250,0,12.5314,16.4813,25460,0
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.4003,12.4003,22638,0
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.4003,14.3932,14180,0
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.4003,7.3465,40388,0
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.4003,10.4682,6458,0
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000010000000000000000010,0.593750,0,12.4003,9.3847,513,0
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.4003,11.9925,0,1
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.4003,14.9412,25627,0
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.4003,15.1307,26171,0
000000508730.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001010011010011110000100000,0.906250,0,12.4003,16.7724,27864,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001010111010011110000000010,0.875000,0,12.8451,12.8451,20235,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8451,14.0414,15053,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8451,8.4602,29092,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.8451,7.5729,16329,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.8451,5.9619,7562,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000010000000,0.500000,0,12.8451,6.9310,15330,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8451,14.8792,21299,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.8451,15.0926,21058,0
000000517056.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100011110011010011110000000000,0.875000,0,12.8451,15.8355,21068,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.6512,12.6512,21731,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001011011010011110000100010,0.968750,0,12.6512,16.0652,10079,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6512,8.9324,29599,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6512,7.2127,14247,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6512,6.1318,19514,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.6512,6.7759,19317,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6512,15.0466,26403,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.6512,15.1620,26845,0
000000517056.png,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001010011010011110000100000,0.906250,0,12.6512,16.2484,26629,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.3865,12.3865,21592,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3865,14.7021,12348,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3865,8.6331,37101,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.3865,7.5077,7730,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3865,5.5916,21910,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3865,6.8201,11265,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3865,15.0287,24984,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.3865,15.1761,24907,0
000000517056.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001110011010011110000100000,0.906250,0,12.3865,16.4013,24330,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001010111010011110000000010,0.875000,0,13.0525,13.0525,21228,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,13.0525,14.9547,13796,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,13.0525,8.6942,28747,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,13.0525,7.5729,16329,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,13.0525,6.6559,15215,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000010000000,0.500000,0,13.0525,6.8942,16698,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,13.0525,14.9414,23635,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,13.0525,15.1116,23394,0
000000517056.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001010011010011110000000000,0.875000,0,13.0525,15.8076,24380,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.8789,12.8789,22247,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8789,15.8660,10864,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8789,8.8932,24885,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.8789,7.5990,6867,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.8789,6.3821,24911,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.8789,6.7682,23855,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8789,15.0167,25525,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.8789,15.1678,25548,0
000000517056.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001010011010011110000100000,0.906250,0,12.8789,16.0030,25561,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.7140,12.7140,20401,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.7140,13.9708,15064,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.7140,9.6557,23109,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.7140,8.0641,4571,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.7140,8.5537,10329,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.7140,8.5989,14416,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.7140,14.7805,20940,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.7140,14.8571,24012,0
000000517687.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001111011010011110000100000,0.968750,0,12.7140,14.8271,20603,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5039,12.5039,22439,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5039,16.7092,8008,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5039,10.4815,25537,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5039,8.2083,14128,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5039,8.9241,15432,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5039,7.8869,6128,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5039,15.0055,28460,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5039,15.0905,32445,0
000000517687.png,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01001001110011010011110000000000,0.843750,0,12.5039,15.2103,28970,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5853,12.5853,22790,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5853,17.1800,7696,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5853,10.5892,23885,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.5853,8.1402,3885,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5853,8.6644,22165,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5853,7.8017,3213,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5853,14.9517,27945,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5853,15.0234,29334,0
000000517687.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001111011010011110000100000,0.937500,0,12.5853,15.1503,28295,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.8670,12.8670,21580,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8670,15.5146,12228,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8670,10.1655,31264,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.8670,7.9293,15668,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.8670,8.8675,12384,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.8670,8.5425,14821,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8670,14.8482,27867,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.8670,14.8900,28653,0
000000517687.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01000001110011010011110000100000,0.906250,0,12.8670,14.7193,27743,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.8113,12.8113,21961,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8113,16.3852,9961,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8113,10.4021,22634,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.8113,8.6066,4830,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.8113,8.6004,21266,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.8113,8.2252,4198,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8113,14.9028,26654,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8113,15.0439,28290,0
000000517687.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001101011010011110000100000,0.906250,0,12.8113,14.8806,26126,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001010111010011110000100010,0.906250,0,12.3696,12.3696,20337,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3696,13.5325,14974,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3696,6.5530,27123,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.3696,9.1725,18450,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3696,7.6125,41,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.3696,9.4893,15539,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3696,14.9270,21076,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.3696,15.0827,21425,0
000000523957.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.3696,16.3804,21331,0
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.2464,12.2464,22586,0
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2464,14.9867,11327,0
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2464,6.8081,36908,0
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.2464,9.3179,14908,0
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.2464,7.4480,4,1
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.2464,9.1937,19707,0
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2464,15.0019,25780,0
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2464,15.1813,26443,0
000000523957.png,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001110011010011110000100000,0.906250,0,12.2464,16.6935,25945,0
000000523957.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3290,12.3290,23743,0
000000523957.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100000,0.968750,0,12.3290,17.6607,6859,0
000000523957.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100000,0.968750,0,12.3290,7.1229,33218,0
000000523957.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3290,9.3676,18300,0
000000523957.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3290,8.0384,109,0
000000523957.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.3290,8.0829,98,0
000000523957.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3290,15.0578,27769,0
000000523957.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3290,15.1743,28640,0
