image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
000000022705.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14889,0.305908,0.964286,0.296631,0.453696,0.293407,0.964286,0.969673,0.966971,0.936055,12.5886,13.7932
000000022705.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14889,0.310974,0.969415,0.305664,0.464779,0.302745,0.969415,0.982924,0.976123,0.953360,12.5886,13.7932
000000022705.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15996,0.234619,0.993282,0.234619,0.379579,0.234247,0.993282,1.000000,0.996629,0.993282,12.5886,11.3300
000000022705.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15996,0.240417,0.983030,0.240417,0.386347,0.239424,0.983030,1.000000,0.991442,0.983030,12.5886,11.3300
000000022705.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15996,0.243286,0.990798,0.243164,0.390492,0.242616,0.990798,0.999498,0.995129,0.990306,12.5886,11.3300
000000022705.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25482,0.461182,0.985567,0.454285,0.621908,0.451282,0.985567,0.985045,0.985305,0.971037,10.2927,11.4307
000000022705.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25482,0.531494,0.977482,0.524597,0.682766,0.518333,0.977482,0.987023,0.982229,0.965080,10.2927,11.4307
000000022705.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25482,0.543640,0.970420,0.538635,0.692754,0.529935,0.970420,0.990794,0.980501,0.961748,10.2927,11.4307
000000022705.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22019,0.420058,0.996307,0.411142,0.582079,0.410516,0.996307,0.978774,0.987462,0.975235,10.2927,12.0924
000000022705.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22019,0.470355,0.990836,0.461439,0.629647,0.459478,0.990836,0.981043,0.985915,0.972222,10.2927,12.0924
000000022705.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22019,0.478929,0.987959,0.475232,0.641761,0.472496,0.987959,0.992283,0.990116,0.980426,10.2927,12.0924
000000022705.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25213,0.498108,0.993535,0.497131,0.662680,0.495528,0.993535,0.998039,0.995782,0.991600,10.2927,11.6093
000000022705.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25213,0.526978,0.963659,0.526001,0.680538,0.515770,0.963659,0.998147,0.980599,0.961938,10.2927,11.6093
000000022705.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25213,0.532654,0.954153,0.532227,0.683305,0.518955,0.954153,0.999198,0.976155,0.953422,10.2927,11.6093
000000022705.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25214,0.498108,0.996565,0.495789,0.662156,0.494943,0.996565,0.995344,0.995953,0.991940,10.2927,11.5272
000000022705.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25214,0.528381,0.963232,0.526062,0.680483,0.515706,0.963232,0.995610,0.979153,0.959159,10.2927,11.5272
000000022705.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25214,0.532349,0.949313,0.531555,0.681508,0.516885,0.949313,0.998510,0.973290,0.947970,10.2927,11.5272
000000022705.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,27898,0.461182,1.000000,0.172180,0.293777,0.172180,1.000000,0.373346,0.543702,0.373346,10.2927,9.9614
000000022705.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,27898,0.531494,0.991970,0.226196,0.368389,0.225783,0.991970,0.425586,0.595628,0.424125,10.2927,9.9614
000000022705.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,27898,0.543640,0.997307,0.452148,0.622207,0.451597,0.997307,0.831705,0.907009,0.829842,10.2927,9.9614
000000025228.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18373,1.000000,0.995588,0.991638,0.993609,0.987299,0.995588,0.991638,0.993609,0.987299,10.0683,12.8999
000000025228.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18373,1.000000,0.980625,0.991638,0.986100,0.972583,0.980625,0.991638,0.986100,0.972583,10.0683,12.8999
000000025228.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18373,1.000000,0.964172,0.997009,0.980315,0.961391,0.964172,0.997009,0.980315,0.961391,10.0683,12.8999
000000025228.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,10715,1.000000,0.999260,0.875210,0.933130,0.874643,0.999260,0.875210,0.933130,0.874643,10.0683,16.7348
000000025228.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,10715,1.000000,0.986641,0.875210,0.927590,0.864960,0.986641,0.875210,0.927590,0.864960,10.0683,16.7348
000000025228.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,10715,1.000000,0.974618,0.945168,0.959667,0.922462,0.974618,0.945168,0.959667,0.922462,10.0683,16.7348
000000025228.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25950,0.505432,0.991240,0.504150,0.668365,0.501914,0.991240,0.997464,0.994342,0.988748,10.0683,11.3877
000000025228.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25950,0.537842,0.968492,0.536560,0.690546,0.527355,0.968492,0.997617,0.982838,0.966256,10.0683,11.3877
000000025228.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25950,0.541748,0.954482,0.541382,0.690890,0.527756,0.954482,0.999324,0.976388,0.953866,10.0683,11.3877
000000025228.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26255,0.505432,0.998781,0.500122,0.666504,0.499817,0.998781,0.989494,0.994115,0.988301,10.0683,11.1796
000000025228.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26255,0.539490,0.988703,0.534180,0.693612,0.530939,0.988703,0.990157,0.989429,0.979080,10.0683,11.1796
000000025228.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26255,0.542542,0.982048,0.540894,0.697575,0.535598,0.982048,0.996963,0.989449,0.979118,10.0683,11.1796
000000025228.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34665,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.0683,9.4372
000000025228.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34665,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.0683,9.4372
000000025228.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34665,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.0683,9.4372
000000025228.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15914,0.234619,0.995339,0.234619,0.379729,0.234362,0.995339,1.000000,0.997664,0.995339,12.3659,13.1941
000000025228.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15914,0.257141,0.981822,0.257141,0.407545,0.255923,0.981822,1.000000,0.990827,0.981822,12.3659,13.1941
000000025228.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15914,0.274170,0.966379,0.273682,0.426560,0.271100,0.966379,0.998219,0.982041,0.964716,12.3659,13.1941
000000025228.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14923,0.185490,0.980805,0.181070,0.305703,0.180431,0.980805,0.976171,0.978482,0.957871,12.3659,13.4786
000000025228.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14923,0.200998,0.972296,0.196578,0.327036,0.195483,0.972296,0.978009,0.975144,0.951494,12.3659,13.4786
000000025228.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14923,0.216087,0.966319,0.212087,0.347831,0.210530,0.966319,0.981485,0.973843,0.949020,12.3659,13.4786
000000025228.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15020,0.300903,0.990724,0.299866,0.460385,0.299026,0.990724,0.996552,0.993629,0.987339,12.3659,13.8457
000000025228.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15020,0.309448,0.980975,0.308411,0.469282,0.306577,0.980975,0.996647,0.988748,0.977748,12.3659,13.8457
000000025228.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15020,0.311523,0.970840,0.310913,0.470990,0.308037,0.970840,0.998041,0.984252,0.968994,12.3659,13.8457
000000025228.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14997,0.300903,0.990885,0.298584,0.458890,0.297766,0.990885,0.992292,0.991588,0.983317,12.3659,13.3917
000000025228.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14997,0.310608,0.983259,0.308289,0.469402,0.306679,0.983259,0.992533,0.987874,0.976039,12.3659,13.3917
000000025228.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14997,0.313232,0.982712,0.312256,0.473923,0.310550,0.982712,0.996882,0.989746,0.979701,12.3659,13.3917
000000025228.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15926,0.234619,0.991744,0.234619,0.379467,0.234162,0.991744,1.000000,0.995854,0.991744,12.3659,9.5673
000000025228.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15926,0.257141,0.981822,0.257141,0.407545,0.255923,0.981822,1.000000,0.990827,0.981822,12.3659,9.5673
000000025228.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15926,0.274170,0.985008,0.256653,0.407204,0.255654,0.985008,0.936109,0.959936,0.922959,12.3659,9.5673
000000025228.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25517,0.461182,0.986807,0.456543,0.624269,0.453773,0.986807,0.989942,0.988372,0.977011,10.1306,11.1804
000000025228.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25517,0.541260,0.976780,0.536621,0.692692,0.529862,0.976780,0.991430,0.984050,0.968602,10.1306,11.1804
000000025228.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25517,0.552979,0.971201,0.549561,0.701929,0.540748,0.971201,0.993819,0.982379,0.965369,10.1306,11.1804
000000025228.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,21951,0.420058,0.995417,0.413847,0.584632,0.413060,0.995417,0.985214,0.990289,0.980766,10.1306,11.8234
000000025228.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,21951,0.476871,0.988081,0.470660,0.637604,0.468003,0.988081,0.986976,0.987527,0.975363,10.1306,11.8234
000000025228.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,21951,0.486054,0.979821,0.482891,0.646944,0.478136,0.979821,0.993493,0.986609,0.973573,10.1306,11.8234
000000025228.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25607,0.498108,0.997794,0.496948,0.663461,0.496403,0.997794,0.997672,0.997732,0.995476,10.1306,11.5730
000000025228.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25607,0.530457,0.978781,0.529297,0.687054,0.523292,0.978781,0.997814,0.988205,0.976687,10.1306,11.5730
000000025228.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25607,0.535645,0.977907,0.534912,0.691549,0.528525,0.977907,0.998633,0.988161,0.976599,10.1306,11.5730
000000025228.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25632,0.498108,0.998640,0.492920,0.660046,0.492589,0.998640,0.989585,0.994091,0.988253,10.1306,11.1657
000000025228.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25632,0.525940,0.974863,0.520752,0.678867,0.513852,0.974863,0.990136,0.982439,0.965486,10.1306,11.1657
000000025228.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25632,0.531921,0.976940,0.530090,0.687267,0.523540,0.976940,0.996558,0.986651,0.973655,10.1306,11.1657
000000025228.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26556,0.461182,1.000000,0.379089,0.549767,0.379089,1.000000,0.821996,0.902302,0.821996,10.1306,8.5777
000000025228.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26556,0.541260,0.994140,0.455566,0.624811,0.454346,0.994140,0.841678,0.911577,0.837522,10.1306,8.5777
000000025228.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26556,0.552979,0.994756,0.486267,0.653220,0.485024,0.994756,0.879360,0.933505,0.875302,10.1306,8.5777
