image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
ducks.jpg,dwsf_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21012,0.421164,0.924610,0.409745,0.567846,0.396498,0.924610,0.972886,0.948134,0.901383,42.0619,43.9273
ducks.jpg,dwsf_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21012,0.429459,0.942917,0.418039,0.579263,0.407721,0.942917,0.973410,0.957920,0.919240,42.0619,43.9273
ducks.jpg,dwsf_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21012,0.441881,0.902670,0.436866,0.588779,0.417213,0.902670,0.988650,0.943705,0.893412,42.0619,43.9273
ducks.jpg,dwsf_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24444,0.498108,0.957821,0.494812,0.652527,0.484260,0.957821,0.993383,0.975278,0.951749,42.0619,42.9510
ducks.jpg,dwsf_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24444,0.503357,0.994900,0.500061,0.665583,0.498782,0.994900,0.993452,0.994175,0.988418,42.0619,42.9510
ducks.jpg,dwsf_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24444,0.514954,0.979620,0.513428,0.673741,0.508002,0.979620,0.997037,0.988251,0.976777,42.0619,42.9510
ducks.jpg,dwsf_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24622,0.493225,0.948934,0.488831,0.645262,0.476301,0.948934,0.991090,0.969553,0.940907,42.0619,42.6297
ducks.jpg,dwsf_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24622,0.502014,0.997797,0.497620,0.664060,0.497074,0.997797,0.991246,0.994510,0.989082,42.0619,42.6297
ducks.jpg,dwsf_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24622,0.507751,0.995324,0.506653,0.671493,0.505450,0.995324,0.997836,0.996578,0.993180,42.0619,42.6297
ducks.jpg,dwsf_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24989,0.465298,0.939407,0.397166,0.558294,0.387245,0.939407,0.853573,0.894435,0.809030,42.0619,11.0077
ducks.jpg,dwsf_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24989,0.476502,0.979520,0.402616,0.570668,0.399255,0.979520,0.844942,0.907267,0.830274,42.0619,11.0077
ducks.jpg,dwsf_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24989,0.491703,0.974043,0.459060,0.624022,0.453512,0.974043,0.933613,0.953399,0.910948,42.0619,11.0077
gauguin_256.jpg,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,17759,1.000000,0.998933,0.971313,0.984929,0.970307,0.998933,0.971313,0.984929,0.970307,40.0103,42.2867
gauguin_256.jpg,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,17759,1.000000,0.998933,0.971313,0.984929,0.970307,0.998933,0.971313,0.984929,0.970307,40.0103,42.2867
gauguin_256.jpg,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,17759,1.000000,0.986940,0.991699,0.989314,0.978854,0.986940,0.991699,0.989314,0.978854,40.0103,42.2867
gauguin_256.jpg,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,00100010110111010000001000111101,0.968750,9321,1.000000,0.980391,0.927755,0.953346,0.910853,0.980391,0.927755,0.953346,0.910853,40.0103,45.8415
gauguin_256.jpg,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,00100010110111010000001000111101,0.968750,9321,1.000000,0.979247,0.927755,0.952805,0.909865,0.979247,0.927755,0.952805,0.909865,40.0103,45.8415
gauguin_256.jpg,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,00100010110111010000001000111101,0.968750,9321,1.000000,0.962105,0.971270,0.966665,0.935482,0.962105,0.971270,0.966665,0.935482,40.0103,45.8415
gauguin_256.jpg,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25027,0.505432,0.990269,0.503113,0.667233,0.500638,0.990269,0.995411,0.992833,0.985769,40.0103,41.4072
gauguin_256.jpg,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25027,0.506958,0.990417,0.504639,0.668607,0.502187,0.990417,0.995425,0.992914,0.985929,40.0103,41.4072
gauguin_256.jpg,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25027,0.511169,0.974930,0.510315,0.669951,0.503705,0.974930,0.998328,0.986490,0.973341,40.0103,41.4072
gauguin_256.jpg,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25221,0.505432,0.997866,0.485229,0.652950,0.484727,0.997866,0.960029,0.978581,0.958062,40.0103,40.8682
gauguin_256.jpg,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25221,0.516052,0.999139,0.495850,0.662777,0.495638,0.999139,0.960852,0.979621,0.960057,40.0103,40.8682
gauguin_256.jpg,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25221,0.518066,0.998431,0.505066,0.670800,0.504665,0.998431,0.974906,0.986528,0.973415,40.0103,40.8682
gauguin_256.jpg,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,33497,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.0103,13.0127
gauguin_256.jpg,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,33497,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.0103,13.0127
gauguin_256.jpg,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,33497,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.0103,13.0127
gauguin_256.jpg,dwsf_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16168,0.234619,0.987413,0.234619,0.379148,0.233920,0.987413,1.000000,0.993666,0.987413,42.7501,43.2689
